Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Numero Verbali
2017;03;21;POLIZIA MUNICIPALE;Amministrativa;Via E. Perrone;8;1
2017;03;21;POLIZIA MUNICIPALE;Amministrativa;Via Genova;182;1
2017;03;21;POLIZIA MUNICIPALE;Amministrativa;Via Genova;182;1
2017;03;22;A.S.L.;Amministrativa;Via G. Roveda;24;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;65;3
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;5;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso G. Marconi;5;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;124;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;134;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;134;4
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;134;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;371;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Largo Cibrario;13;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;267;3
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Via Corte D'appello;10;3
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Via Magenta;0;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Via Magenta;0;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;363;1
2017;03;22;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;383;1
2017;03;22;POLIZIA MUNICIPALE;Tributaria;Via Principi D'acaja;33;1
2017;03;22;POLIZIA MUNICIPALE;Tributaria;Via Santhia';20;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Corso Benedetto Brin;29;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Piazza F. Borromini;72;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Piazza Gran Madre Di Dio;2;2
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;4;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Bene Vagienna;62;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Bene Vagienna;62;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Bernardino Galliari;4;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;265;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;267;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Corte D'appello;10;2
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Don G. Grioli;0;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Don G. Grioli;0;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Duchessa Jolanda;24;2
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via M. Buniva;4;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Netro;13;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Onorato Vigliani;102;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Po;0;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Via Vittoria;3;1
2017;03;23;POLIZIA MUNICIPALE;Amministrativa;Viale Primo Maggio;12;1
2017;03;23;POLIZIA MUNICIPALE;Tributaria;Corso Palermo;37;1
2017;03;23;POLIZIA MUNICIPALE;Tributaria;Via A. Massena;70;1
2017;03;23;POLIZIA MUNICIPALE;Tributaria;Via Conte Luigi Tarino;11;1
2017;03;24;A.R.P.A.;Amministrativa;Corso Re Umberto;35;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Corso Casale;209;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;58;2
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;143;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Via Corte D'appello;10;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Via Marco Polo;27;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Via Marco Polo;27;2
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Via Marco Polo;27;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Via Pavone;7;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Via Zumaglia;64;1
2017;03;24;POLIZIA MUNICIPALE;Amministrativa;Via Zumaglia;64;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Corso Bramante;0;2
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Corso Chieti;6;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Corso Xi Febbraio;0;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Largo Cibrario;13;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;3
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;27;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Piazza F. Borromini;76;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Piazza S. Giulia;0;2
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Piazza S. Giulia;10;2
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Piazza S. Giulia;10;1
2017;03;25;POLIZIA MUNICIPALE;Amministrativa;Via G. Baretti;0;1
2017;03;25;QUESTURA;Amministrativa;Via C.F. Ormea;6;1
2017;03;25;QUESTURA;Amministrativa;Via C.F. Ormea;6;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;39;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Corso Principe Oddone;14;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via A. Bonafous;2;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;5;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;12;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via G. Rossini;3;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via G. Rossini;3;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via Principe Tommaso;11;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via S.Massimo;7;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;42;1
2017;03;26;POLIZIA MUNICIPALE;Amministrativa;Viale Burdin;0;1
2017;03;27;POLIZIA MUNICIPALE;Amministrativa;Corso Cosenza;0;1
2017;03;27;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;1
2017;03;27;POLIZIA MUNICIPALE;Amministrativa;Corso Vercelli;15;1
2017;03;27;POLIZIA MUNICIPALE;Amministrativa;Piazza Gran Madre Di Dio;2;1
2017;03;27;POLIZIA MUNICIPALE;Amministrativa;Via Cernaia;20;1
2017;03;27;POLIZIA MUNICIPALE;Amministrativa;Via Genova;80;1
2017;03;27;POLIZIA MUNICIPALE;Amministrativa;Via S.Antonino;31;1
2017;03;27;POLIZIA MUNICIPALE;Tributaria;Corso Lione;74;1
2017;03;27;POLIZIA MUNICIPALE;Tributaria;Via G. Balbis;4;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;2
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Francia;255;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Mediterraneo;0;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Mortara;22;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Principe Eugenio;14;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;185;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Corso Toscana;0;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Piazza Risorgimento;20;3
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Via C. Pinchia;11;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Via Candia;0;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Via Gottardo;277;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Via Gottardo;277;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Via Gottardo;277;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Via Ozieri;0;1
2017;03;28;POLIZIA MUNICIPALE;Amministrativa;Via Villar;6;1
2017;03;28;POLIZIA MUNICIPALE;Tributaria;Corso A. De Gasperi;52;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Brescia;6;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Brescia;6;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Massimo D'azeglio;0;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;0;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;124;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;2
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Traiano;57;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Corso Trapani;179;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Largo Casteldelfino;22;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Largo Cibrario;13;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;03;29;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;3
2017;03;29;POLIZIA MUNICIPALE;Tributaria;Corso Racconigi;162;1
2017;03;29;POLIZIA MUNICIPALE;Tributaria;Via Borgo Ticino;24;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso F. Ferrucci;94;2
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;46;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;46;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;46;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;46;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;48;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;48;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;48;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Monte Cucco;0;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;124;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Corso Trapani;67;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Piazza Gran Madre Di Dio;2;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;21;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Via Frejus;8;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Via Giuseppe Garibaldi;17;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;93;1
2017;03;30;POLIZIA MUNICIPALE;Amministrativa;Via Stampatori;21;1
2017;03;30;POLIZIA MUNICIPALE;Tributaria;Via Bene Vagienna;22;1
2017;03;30;POLIZIA MUNICIPALE;Tributaria;Via G. Giolitti;4;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;39;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;39;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;39;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;259;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Corso Toscana;0;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Via Cernaia;40;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Via Nicola Porpora;8;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;7;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Via P.D. Pinelli;50;1
2017;03;31;POLIZIA MUNICIPALE;Amministrativa;Via V. Asinari Di Bernezzo;58;1
2017;03;31;POLIZIA MUNICIPALE;Tributaria;Corso Duca Degli Abruzzi;54;1
2017;03;31;POLIZIA MUNICIPALE;Tributaria;Via G. Giacosa;38;1
2017;03;31;POLIZIA MUNICIPALE;Tributaria;Via Montebello;0;1
2017;03;31;POLIZIA MUNICIPALE;Tributaria;Via Roma;307;1
2017;03;31;QUESTURA;Amministrativa;Via Cernaia;26;1
2017;04;01;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;9
2017;04;01;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;5;1
2017;04;01;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;1
2017;04;01;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;42;1
2017;04;02;A.R.P.A.;Amministrativa;Piazzale Valdo Fusi;0;1
2017;04;02;POLIZIA MUNICIPALE;Amministrativa;Via Vincenzo Gioberti;8;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Corso Brescia;39;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Corso G. Govone;0;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;31;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Via Buenos Aires;106;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Via G. Ascoli;2;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Via Giordano Bruno;148;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Via Giuseppe Garibaldi;0;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;187;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Via Tripoli;0;1
2017;04;03;POLIZIA MUNICIPALE;Amministrativa;Via Xx Settembre;0;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Piazza Castello;0;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via A. Badini Confalonieri;99;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via Bologna;74;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via Crea;3;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via Delle Pervinche;46;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via G. Fiochetto;1;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via G. Randaccio;81;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via Giuseppe Garibaldi;38;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via Traversella;1;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Via Traversella;3;1
2017;04;04;POLIZIA MUNICIPALE;Amministrativa;Viale D. Balsamo Crivelli;0;1
2017;04;04;POLIZIA MUNICIPALE;Tributaria;Via G. Baretti;23;1
2017;04;04;POLIZIA MUNICIPALE;Tributaria;Via Montevideo;14;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;0;3
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;12;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;124;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;49;6
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Piazza Rivoli;7;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Piazzale Valdo Fusi;0;2
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Piazzale Valdo Fusi;0;2
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;14;2
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Via C.D. Priocca;12;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Via Francesco Millio;3;1
2017;04;05;POLIZIA MUNICIPALE;Amministrativa;Via G. Mosca;10;1
2017;04;05;QUESTURA;Amministrativa;Via Principe Tommaso;5;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;235;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;124;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;2
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;147;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;147;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;149;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;152;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;164;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;166;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;0;2
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;27;4
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;27;4
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Strada Di Altessano;144;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Via A. Lovera Di Maria;1;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Via Chiesa Della Salute;104;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Via Chiesa Della Salute;132;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Via Renato Martorelli;79;1
2017;04;06;POLIZIA MUNICIPALE;Amministrativa;Via S.Quintino;11;2
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Castelfidardo;42;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;89;2
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Moncalieri;5;3
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;49;2
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;0;2
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Traiano;88;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Traiano;88;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Corso Vittorio Emanuele Ii;0;2
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Piazza Chiesa Della Salute;17;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Strada Bertolla;113;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Via Bobbio;21;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Via Matteo Pescatore;18;1
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Via Matteo Pescatore;18;2
2017;04;07;POLIZIA MUNICIPALE;Amministrativa;Via Sondrio;9;1
2017;04;07;POLIZIA MUNICIPALE;Tributaria;Corso Trapani;17;1
2017;04;07;POLIZIA MUNICIPALE;Tributaria;Lungo Stura Lazio;0;1
2017;04;07;POLIZIA MUNICIPALE;Tributaria;Via G. Mazzini;20;1
2017;04;07;QUESTURA;Amministrativa;Via Cernaia;26;1
2017;04;07;QUESTURA;Amministrativa;Via Vibo';29;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;(Altri);0;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Corso Cairoli;6;6
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Corso Cincinnato;0;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;8
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;3
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Belfiore;5;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via G. Giolitti;42;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Magenta;22;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Magenta;22;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Magenta;22;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Paolo Braccini;85;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Principe Tommaso;3;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Salbertrand;62;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Salbertrand;62;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Saluzzo;21;1
2017;04;08;POLIZIA MUNICIPALE;Amministrativa;Via Ventimiglia;145;19
2017;04;09;POLIZIA MUNICIPALE;Amministrativa;Piazza Vittorio Veneto;13;1
2017;04;09;POLIZIA MUNICIPALE;Amministrativa;Via Desana;7;1
2017;04;09;POLIZIA MUNICIPALE;Amministrativa;Via Giaveno;34;1
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Corso Cincinnato;148;1
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Corso Orbassano;124;1
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;95;1
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;96;1
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;2
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;31;1
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Via Rochemolles;24;1
2017;04;10;POLIZIA MUNICIPALE;Amministrativa;Via Sandro Botticelli;11;2
2017;04;10;POLIZIA MUNICIPALE;Tributaria;Piazza Statuto;17;1
2017;04;10;POLIZIA MUNICIPALE;Tributaria;Via Mombarcaro;91;1
2017;04;10;QUESTURA;Amministrativa;Via Livorno;24;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Corso Castelfidardo;42;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;147;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;147;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Piazza Galimberti;23;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Strada Di Altessano;0;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Baltea;2;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via C. Pavese;0;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via C. Pinchia;11;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Carlo Noe';6;2
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Druento;14;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Marco Polo;0;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Mombarcaro;60;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Monginevro;0;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Rodolfo Morandi;10;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via S.Marino;67;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via S.Ottavio;37;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via S.Tommaso;16;2
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Tunisi;63;1
2017;04;11;POLIZIA MUNICIPALE;Amministrativa;Via Val Della Torre;11;2
2017;04;11;POLIZIA MUNICIPALE;Tributaria;Corso S.Martino;5;1
2017;04;11;POLIZIA MUNICIPALE;Tributaria;Corso Vercelli;93;1
2017;04;11;POLIZIA MUNICIPALE;Tributaria;Strada Di Altessano;0;1
2017;04;11;POLIZIA MUNICIPALE;Tributaria;Via Druento;0;1
2017;04;11;POLIZIA MUNICIPALE;Tributaria;Via Pirano;29;1
2017;04;11;POLIZIA MUNICIPALE;Tributaria;Via Zumaglia;24;1
2017;04;11;POLIZIA MUNICIPALE;Tributaria;Viale Virgilio;0;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Castelfidardo;42;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso E. Tazzoli;78;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Giulio Cesare;166;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;0;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;11;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Palestro;22;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Racconigi;49;2
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Siracusa;231;4
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Corso Vercelli;1;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;9;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;9;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Piazza Della Repubblica;9;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Strada Delle Ghiacciaie;22;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Biella;25;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Biella;25;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Cesare Battisti;7;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Domodossola;20;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via G. Ascoli;2;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Groscavallo;19;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Lorenzo Bruno;3;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Paruzzaro;3;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via R. Leoncavallo;17;1
2017;04;12;POLIZIA MUNICIPALE;Amministrativa;Via Stradella;216;1
2017;04;12;POLIZIA MUNICIPALE;Tributaria;Viale C. Ceppi;15;1
2017;04;12;POLIZIA MUNICIPALE;Tributaria;Viale Medaglie D'oro;8;1
2017;04;12;POLIZIA MUNICIPALE;Tributaria;Viale Medaglie D'oro;88;1
